tanggal,tweets,tweet_clean,sentiment_MP,sentiment_NB
2022-11-09,"Tak Perlu Khawatir!! Pemerintah Telah Menyiapkan Set Top Box Gratis Untuk Beralih ke TV Digital.
Jambi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/z8FlIpezj8",tak khawatir pemerintah set top box gratis beralih tv digital jambi,netral,1
2022-11-09,DPRD Jabar Hj Elin Suharliah Soroti Bantuan Set Top Box Gratis TV Digital Bagi Masyarakat https://t.co/0OCVKxj8VM,dprd jabar hj elin suharliah soroti bantuan set top box gratis tv digital masyarakat,positif,1
2022-11-09,"Nih, gw kasih tanggapan ttg komenan netijen ngomongin TV Digital... https://t.co/PHxLyrLQR8 lewat @YouTube",nih gw kasih tanggapan ttg komenan netijen ngomongin tv digital,positif,0
2022-11-09,@XiaomiIndonesia TV dong min 🙏 kan udh zaman nya TV digital 😆,tv min udh zaman tv digital,netral,1
2022-11-09,"Tak perlu khawatir untuk beralih ke TV digital

""Sumatera Utara""
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/LXfPtKM37j",tak khawatir beralih tv digital sumatera utara,negatif,1
2022-11-09,@Dennysiregar7 Yg dibahas TV digital.....KKK merembet di kotak kardus.....gak nyambung,dibahas tv digital kkk merembet kotak kardus gak nyambung,netral,1
2022-11-09,"@siarandigital 
type TV saya sudah digital, semua chanel sudah dapat, tapi mengapa hanya siaran TV baru yang normal sedangkan siaran TV lama gambar bagus tapi masih gerak gerak turun, sudah ganti antena masih tetap gerak gerak gambarnya,",type tv digital chanel siaran tv normal siaran tv gambar bagus gerak gerak turun ganti antena gerak gerak gambarnya,positif,0
2022-11-09,"Pergantian TV Analog ke Digital jangan sampai membuat anak-anak pelosok desa tak bisa nonton. 
Ini solusinya.. 

#IqbalDay #tvtime https://t.co/O9eEEMZdla",pergantian tv analog digital jangan anak anak pelosok desa tak nonton solusinya,netral,1
2022-11-09,"Pemerintah telah menyiapkan set top box gratis untuk beralih ke TV digital. 

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur 
Bali https://t.co/CwUPkMhXHO",pemerintah set top box gratis beralih tv digital bali,positif,1
2022-11-09,"Tak Bisa Nonton TV Digital, Netizen: Boro Boro Beli Alat, Buat Makan Hari Ini Sudah Bersyukur https://t.co/tYElhuPlw8",tak nonton tv digital netizen boro boro beli alat makan bersyukur,positif,1
2022-11-09,@Kangelland @sihulkk @mohmahfudmd Yang maksa lo siapa?? Hahaha..lo gk mau pakai tv digital terserah lo..,maksa lo hahaha lo gk pakai tv digital terserah lo,netral,0
2022-11-09,Daftar Harga 70 Set Top Box TV Digital Resmi Kominfo https://t.co/dO2LGmQqTS https://t.co/u4VeVo3lfr,daftar harga set top box tv digital resmi kominfo,positif,0
2022-11-09,"Soal tv dan set top box perpindahan analog ke digital please itu udh dari tahun lalu jadi tolong jangan salahin pemerintah. Soal set top box skrng mahal, knp gak dari dulu belinya?
Kebanyakan orang Indonesia itu harus di bentur dulu baru ngerti.",tv set top box perpindahan analog digital please udh tolong jangan salahin pemerintah set top box skrng mahal knp gak belinya kebanyakan orang indonesia bentur ngerti,negatif,0
2022-11-09,"Jadi buat yg rumahnya ada LED TV dicek dulu bisa scan channel digital apa engga, jangan keburu beli stb yg lagi naik harganya itu 🫣",rumahnya led tv dicek scan channel digital engga jangan keburu beli stb harganya,negatif,1
2022-11-09,"Sejak dimatikannya saluran analog, tv di rumah mertua dimatiin sambil nunggu datangnya stb. Pas udah ada, bapak ngoprek semaleman sampe nanya tetangga ga bisa nyetelnya, pas saya cek, ternyata tvnya (merk sharp) udah bisa scan channel digital tanpa stb lagi… 🙃🙃🙃. https://t.co/lAGPnbfYRI",dimatikannya saluran analog tv rumah mertua dimatiin nunggu datangnya stb pas ngoprek semaleman sampe nanya tetangga ga nyetelnya pas cek tvnya merk sharp scan channel digital stb,netral,1
2022-11-09,Rakyat di paksa dgn TV Digital nah ini Gubernur Gate Away kembali ke program Analog. Wk.wk...di puji oleh buzerp jahiliyah.@M45Broo @Miduk17 @ChusnulCh__ 😂😂 https://t.co/ZjOtJn7YCR,rakyat paksa dgn tv digital gubernur gate away program analog wk wk puji buzerp jahiliyah,negatif,1
2022-11-09,@Dennysiregar7 Goblok luh sdh coba blm. Gw sdh coba taik loh. Yg ketangkep cuma cenel TVRI doang. Tv yg lain dan yg adh besar tdk ada. Itu sdh di coba pake set box atau tv digital. TVRI hanya alat propa ganda rezim yg gagal di katakan sukses. Trus rakyat kecil mau beli pake apa? https://t.co/jsJhnKNBLC,goblok luh sdh coba blm gw sdh coba taik loh ketangkep cenel tvri doang tv adh tdk sdh coba pake set box tv digital tvri alat propa ganda rezim gagal sukses trus rakyat beli pake,negatif,0
2022-11-09,"Jangan khawatir dengan peralihan Tv Analog ke TV Digital, Sumatera Utara #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/kFFvleD5Wl",jangan khawatir peralihan tv analog tv digital sumatera utara,negatif,1
2022-11-09,"@tokopedia @TokopediaCare lagi butuh tv baru yg bisa digital 
kasihan ortu ga hiburannya
#dibelanjaintokopedia",butuh tv digital kasihan ortu ga hiburannya,netral,1
2022-11-09,Cek Termurah Good qulity STB Set top box Dvbt2 Matrix Apple HD antena tv digital dengan harga Rp84.650 - Rp355.000. Dapatkan di Shopee sekarang! #settopbox #GodofWarRagnarok #WakandaForeverID #PakvsNz https://t.co/ZdOtmbjBvR https://t.co/PLGrg57HmK,cek termurah good qulity stb set top box dvbt matrix apple hd antena tv digital harga dapatkan shopee,netral,1
2022-11-09,Manfaat dan Fungsi Set Top Box TV Digital https://t.co/VGTpx3WOQj via @Radar Bojonegoro,manfaat fungsi set top box tv digital via bojonegoro,positif,1
2022-11-09,"Tv digital ktnya lebih stabil,ini kok malah ilang-ilang sih🙃",tv digital ktnya stabil ilang ilang sih,positif,1
2022-11-09,"Nama Produk: New Changhong 32 Inch LED TV HD DIGITAL TV L32G5W-HDMI-USB-Garansi Resmi 3 Tahun
Harga Produk: Rp2.499.000
Harga Diskon: Rp1.599.000
Tautan Produk: https://t.co/terGVqTA4b https://t.co/4MiuJof8s8",nama produk new changhong inch led tv hd digital tv lgw hdmi usb garansi resmi harga produk harga diskon tautan produk,positif,0
2022-11-09,"Manfaat Migrasi TV Digital Buat Negara, 

Tak cuma untuk industri televisi yang akan menjaga konvergensi usaha, migrasi TV digital dinilai juga memiliki multiplier effect besar bagi perekonomian Indonesia.
@PlateJohnny @kemkominfo https://t.co/1ScKkSILN2",manfaat migrasi tv digital negara tak industri televisi menjaga konvergensi usaha migrasi tv digital dinilai memiliki multiplier effect perekonomian indonesia,positif,1
2022-11-09,"Ketua Komisi I Meutya mengatakan, masyarakat juga berhak atas buah dari digitalisasi, yaitu keberagaman konten atau isi siaran.

Komisi I DPR berharap TV digital menghidupkan kreativitas, menciptakan lapangan kerja, khususnya di bidang penyiaran. https://t.co/RcE3UHq2mz",ketua komisi i meutya masyarakat berhak buah digitalisasi keberagaman konten isi siaran komisi i dpr berharap tv digital menghidupkan kreativitas menciptakan lapangan kerja bidang penyiaran,positif,1
2022-11-09,"Menkominfo @PlateJohnny mengungkapkan beberapa manfaat lain migrasi ke siaran TV digital, selain kualitas siaran yang lebih baik serta kanal yang berpotensi bakal lebih beragam.
@kemkominfo https://t.co/EQFjwOqgBn",menkominfo manfaat migrasi siaran tv digital kualitas siaran kanal berpotensi beragam,positif,1
2022-11-09,"Untuk Anda yang ingin menggunakan STB ada baiknya mendapatkan STB yang tersertifikasi Kominfo, simak di sini untuk melihat 70 Daftar STB dan tipenya yang tersertifikasi!

https://t.co/2C00u7IlOb",stb baiknya stb tersertifikasi kominfo simak daftar stb tipenya tersertifikasi,netral,1
2022-11-09,"Manfaat Migrasi TV Digital Buat Negara, Tak Cuma Bikin Siaran Lebih Bersih
@PlateJohnny
@kemkominfo https://t.co/EmorFIVuIe",manfaat migrasi tv digital negara tak bikin siaran bersih,positif,1
2022-11-09,[Software Aplikasi] Software Aplikasi Sinyal TV Digital https://t.co/b4JN0drmj8 #Video #advance #Aplikasi #Digital https://t.co/TOga32fZ30,software aplikasi software aplikasi sinyal tv digital,netral,0
2022-11-09,"@dJokoTingkir99 @gjadi_sendirian kmrn ada TV jadi ky cuma punya monitor (emang sering dipake main PES) 🤣🤣🤣 klo mau nonton via streaming. Sbnrnya urgensinya ap y knp ASO, knp g milih aj antara analog n digital. skrng msh bnyk masyrkt yg blm ada STB nya dimari",kmrn tv ky monitor emang dipake main pes klo nonton via streaming sbnrnya urgensinya ap y knp aso knp g milih aj analog n digital skrng msh bnyk masyrkt blm stb dimari,negatif,0
2022-11-09,"Ngeyel Tak Mau Pindah ke Siaran Digital, Hary Tanoe Kena Tegur @mohmahfudmd dan @PlateJohnny

Hary Tanoe malah berkilah kalau aturan transisi TV digital betentangan dengan salah satu putusan mahkamah konstitusi yang menyebut soal kebijakan strategis. 

https://t.co/IseH2VuyYB",ngeyel tak pindah siaran digital hary tanoe kena tegur hary tanoe berkilah aturan transisi tv digital betentangan salah putusan mahkamah konstitusi menyebut kebijakan strategis,negatif,1
2022-11-09,"Rekomendasi STB set top box merk matrix apple DVBT2 merah (TV Analog ke Digital)
- Gambar HD jernih
- Channel banyak
- Harga terjangkau (279k)
- USB port
- Bisa youtube, mitube, tiktok, dan vidio pakai wifi togle
- Tahan panas

shopee mall/official store:
https://t.co/f2XMqsbIfG https://t.co/sNwC6JcOM5",rekomendasi stb set top box merk matrix apple dvbt merah tv analog digital gambar hd jernih channel harga terjangkau k usb port youtube mitube tiktok vidio pakai wifi togle tahan panas shopee mall official store,positif,0
2022-11-09,"Khusus keluarga miskin, pemerintah telah menyiapkan set top box gratis untuk beralih ke TV digital #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur Kalimantan Timur",khusus keluarga miskin pemerintah set top box gratis beralih tv digital kalimantan timur,netral,0
2022-11-09,"Ngeyel Tak Mau Pindah ke Siaran Digital, Hary Tanoe Kena Tegur @mohmahfudmd dan @PlateJohnny

Padahal kita tahu perpindahan siaran digital sebenarnya sangat menguntungkan masyarakat. Kita bisa menikmati siaran jernih tanpa adanya gangguan dgn TV digital.
https://t.co/DPBbYHESzX",ngeyel tak pindah siaran digital hary tanoe kena tegur perpindahan siaran digital menguntungkan masyarakat menikmati siaran jernih gangguan dgn tv digital,negatif,1
2022-11-09,"@Dennysiregar7 siaran tv digital ok
kardus KPU digembok goblok",siaran tv digital ok kardus kpu digembok goblok,netral,0
2022-11-09,"Menaruh harap, era digital pertelevisian mampu mendongkrak kulaitas pendidikan bangsa. #Headline  https://t.co/Ltf1mGsOCC",menaruh harap era digital pertelevisian mendongkrak kulaitas pendidikan bangsa,netral,0
2022-11-09,@P3n1St @KompasTV @EntrasolID Harusnya sebelum melakukan migrasi Total Analog ke Digital diCek dulu datanya ke Kelurahan ke tiap2 RT msih ada tdk warganya yg blum punya STB Klw masih ad krna tdk mampu membeli diberi gratis untk yg tdk mampu hingga benar2 semua masyarakat SDH punya STB baru TV analog dimatikan,migrasi total analog digital dicek datanya kelurahan rt msih tdk warganya blum stb klw ad krna tdk membeli gratis untk tdk masyarakat sdh stb tv analog dimatikan,positif,1
2022-11-09,"@Dennysiregar7 Pertanyaan, kalau orang gak mampu punya TV baru 5 th apakah harus ganti TV baru yg sdh pakai digital.
Tidak semua wilayah indonesia terjangkau internet, gimana solusinya.
Seharusnya 10 th yg lalu pabrikan TV harus produksi TV yg bisa mengakses digital. ITU KLO PEMIMPIN BENER YA.",orang gak tv th ganti tv sdh pakai digital tidak wilayah indonesia terjangkau internet gimana solusinya th pabrikan tv produksi tv mengakses digital klo pemimpin bener,positif,1
2022-11-09,"@Dennysiregar7 Yg gak paham kenapa harus ganti TV Analog ke TV Digital, tonton deh. Penjelasan yg sangat mudah dipahami ☝️.",gak paham ganti tv analog tv digital tonton deh penjelasan mudah dipahami,positif,1
2022-11-09,"@Dennysiregar7 Jadi bingung sama mereka. Memang kalau tv analog berubah jadi tv digital kantong bisa jadi kering dan kita gak bisa jatuh miskin. Memang menyenangkan semua org itu sulit bang, apalagi sebagian yg nolak ada kadrun yg ikut didalamnya",bingung tv analog berubah tv digital kantong kering gak jatuh miskin menyenangkan org sulit bang nolak kadrun didalamnya,negatif,1
2022-11-09,"Matrix Set Top Box TV Digital Apple Merah DVBT2 Penangkap Sinyal Siaran TV Digital Receiver DVB T2 TV Digital Set Box TV Set Top Box TV Alalog Tabung dengan potongan 41%!
🚀 https://t.co/QopQCdDf5T

#SetTopBox #TVDigital #ShopeePayTHR #ShopeeVideoGratisOngkir https://t.co/ZavK1gHV4S",matrix set top box tv digital apple merah dvbt penangkap sinyal siaran tv digital receiver dvb tv digital set box tv set top box tv alalog tabung potongan,netral,1
2022-11-09,"Hai #SobatTIKNas!

Migrasi sistem televisi dari analog menuju TV digital sedang digencarkan oleh pemerintah. 

Namun, siapa sangka migrasi TV analog ke digital Indonesia tertinggal dari negara Asean lainnya.

Di Asean, Brunei  menjadi negara pertama yg beralih menuju TV digital. https://t.co/N2STpcXWqz",hai migrasi sistem televisi analog tv digital digencarkan pemerintah sangka migrasi tv analog digital indonesia tertinggal negara asean asean brunei negara beralih tv digital,negatif,1
2022-11-09,"@Dennysiregar7 Kadrun kok gak pernah nyambung ya kalo nge-tweet? Lagi bahas tv digital, kok mereka malah bahas pilpres &amp; kardus?🙃",kadrun gak nyambung nge tweet bahas tv digital bahas pilpres amp kardus,netral,1
2022-11-09,@Ade98757653 @Dennysiregar7 Dan tololnya dah pake kardus pake d gembok. Lagu2an pake TV digital. Pemilu aja primitif,tololnya dah pake kardus pake d gembok laguan pake tv digital pemilu primitif,negatif,1
2022-11-09,"Tak Bisa Nonton TV Digital, Netizen: Boro Boro Beli Alat, Buat Makan Hari Ini Sudah Bersyukur

https://t.co/GMHaWM1PPw",tak nonton tv digital netizen boro boro beli alat makan bersyukur,positif,1
2022-11-09,"Monggo yg mau nyoba bikin sendiri,
boleh dishare klo dirasa bermanfaat siapa tau ada yg penasaran cara bikinnya 👇👇👇

https://t.co/0u8bGmprKQ",monggo nyoba bikin dishare klo dirasa bermanfaat tau penasaran bikinnya,positif,1
2022-11-09,"@Dennysiregar7 Tv nya mau digital tapi kotak suara pemilu masih aja dari kardus
Kan goblok",tv digital kotak suara pemilu kardus goblok,negatif,0
2022-11-09,"Perubahan TV analog ke digital kadang menyebabkan channel tv yang satu ini menghilang. Tenang, kamu bisa ikuti cara dibawah ini untuk mengembalikan channel tersebut! Simak selengkapnya di bawah ini! https://t.co/0oeMcIVMu1 #Blog99Indonesia #99info #99Indonesia",perubahan tv analog digital kadang menyebabkan channel tv menghilang tenang ikuti dibawah mengembalikan channel simak selengkapnya,negatif,1
2022-11-09,"@Fr4nst @Dennysiregar7 saya sudah lihat sendiri pak, bukan kata orang, tv di lingkungan saya banyak yang tidak bisa terima siaran TV digital karena belum punya alatnya, bukan kata orang",lihat bukan orang tv lingkungan tidak terima siaran tv digital alatnya bukan orang,netral,1
2022-11-09,Mendulang Asa TV menjadi Partner Pendidikan Era Digital https://t.co/HQalTUg5rM #HLKompasiana,mendulang asa tv partner pendidikan era digital,netral,1
2022-11-09,@heyyy_van @tanyakanrl Daerah saya udh 2 tahunan ga dapet sinyal tv dan harus pake digital😅,daerah udh tahunan ga dapet sinyal tv pake digital,netral,1
2022-11-09,@Dennysiregar7 Kominfo sudah lama sosialisasi digital tv... ada agnes monika yg jadi iklane..,kominfo sosialisasi digital tv agnes monika iklane,netral,1
2022-11-09,"tv digital tapi kalo hujan langsung jadi brebet-brebet, gatau dari sana atau tv",tv digital hujan langsung brebet brebet gatau tv,netral,1
2022-11-09,"@Dennysiregar7 LAGAK LU TV DIGITAL, PILPRES AJA PAKAI KARDUS.. BANI PENYEMBAH SEMPAK MEMANG BEDA. JUNJUNGAN JOKONTOL WIDOGDOG",lagak lu tv digital pilpres pakai kardus bani penyembah sempak beda junjungan jokontol widogdog,netral,0
2022-11-09,"@Dennysiregar7 harusnya mindahin jalur pikirin juga efeknya, pikirin apa masyarakat semua mampu beli set top box buat bisa terima frekuensi TV digital",mindahin jalur pikirin efeknya pikirin masyarakat beli set top box terima frekuensi tv digital,netral,1
2022-11-09,"Yang masih nanya2 kenapa tv analog disuntik mati, nih penjelasan sederhananya. Gak usah kegoreng ma isu2 murah dan atasnama rakyat kecil.. 

TV analog dimatikan, dipindahkan ke TV digital supaya jalur frekuensinya bisa lebih lebar utk kebutuhan internet.

https://t.co/MzdpTxEJg4 https://t.co/tlPgQTM0BQ",nanya tv analog disuntik mati nih penjelasan sederhananya gak kegoreng ma isu murah atasnama rakyat tv analog dimatikan dipindahkan tv digital jalur frekuensinya lebar utk kebutuhan internet,positif,1
2022-11-09,"Sosialisasi ke masyarakat harus dilakukan Kemenkominfo secara masif.
https://t.co/phFays4ddI",sosialisasi masyarakat kemenkominfo masif,netral,0
2022-11-09,"KENAPA TV ANALOG HARUS BERUBAH MENJADI TV DIGITAL!?!
https://t.co/k3VRkQlJhZ",tv analog berubah tv digital,netral,1
2022-11-09,"Switch On TV Digital, Warga Lamongan Berburu Set Top Box, Harga Melambung

 https://t.co/UfAFDS89KB",switch on tv digital warga lamongan berburu set top box harga melambung,netral,1
2022-11-09,"@jokowi Sebenarnya saya kurang setuju dengan peralihan tv analog ke tv digital,tolong solusinya pak",setuju peralihan tv analog tv digital tolong solusinya,positif,1
2022-11-09,"H.Basyuni S.Pd MM.Pd Bantah Ada Pungutan Liar Ke Siswanya  - https://t.co/6500ExEohI 9, 2022 https://t.co/tLDASjVPOU",h basyuni s pd mm pd bantah pungutan liar siswanya,negatif,0
